3.3137414748234373,-4.5862283145181335,3.8539509167908714
-9.138262591629823,-4.200320420656938,-0.8663031715536953
7.08805809992577,7.686103020088218,8.467527378354216
-9.50034531634189,-4.590680975985033,0.5605582392121538
-8.942988318208124,2.5050492044200965,5.674934676717324
-9.761019991814393,-4.422420041719317,-0.30200791272914185
3.546636629429446,-2.205603702060369,2.991477593128149
-6.091126478743932,4.996376486113908,4.27177264077607
1.7198788488584282,-2.2602996438649376,3.364915423437514
8.16976211160491,-8.557826347716727,1.6237730054910195
-9.826358450869717,-5.062384795329724,-1.5163512715506013
7.0679407147915905,8.227686052555637,-9.445710923922778
2.737368047596033,-5.849293704777202,3.0694400004021545
9.815401779838963,9.024233262575262,7.6654747949592235
3.951278854224319,-4.129245166707162,2.5324102738684244
-7.371227871944519,3.9440920326655635,2.695172344584818
4.7380802345877395,-1.5077055916608848,2.6350500383019178
0.7489363521963646,-2.8925671005797255,2.5836194360077815
7.585634129558354,6.935739459586285,7.54734758038293
3.7853299947362817,-3.2322108620754824,3.583694680856359
8.623318953909548,-7.6530525137757675,0.7343308085164806
5.83397917554853,9.375981892301928,-10.849923517529174
8.920295202544139,8.378631318554184,9.30049783083005
2.7919963794783818,-4.196149044593005,2.731754739280392
3.756863901379681,-3.31606348318122,4.723670445636088
3.553701438615483,-3.9625416127937996,4.069883116778797
9.784807348442088,9.396675359399795,8.389544607975239
5.1675546775338255,-4.781374764062679,3.850582799014749
6.653748664969299,-7.511446165031566,0.9488153631706986
1.099566571752458,-3.239475869612591,4.73222086078937
-8.977081249510885,4.516484663383289,4.977975376234907
6.518125706019917,-8.843139278508518,7.897870548780127
-8.53855134656756,-5.435451190366651,-2.1515348586158716
2.229354732176921,-0.5305484357334929,6.211862204627447
3.4180508394139206,-3.637115491872247,2.971091646728025
7.77447253811711,-7.630838952423234,2.9650535840650667
2.6979481054123955,-3.3841359216808766,3.347737081903289
1.6589951541597028,-2.226192375168005,4.453230546409008
2.5392840481051575,-2.3210098140783995,3.8437932542656874
-9.85211771939166,3.276833674661842,4.02200283985041
8.001227558994454,8.446204721962733,9.126848353510333
8.313770479823763,8.522952414672849,8.895236324716404
3.013804071003991,-4.334944661264167,1.9788735589553446
1.6952852942841816,-0.752068286211397,4.27267535060976
7.0725144088527125,8.589057356141295,-9.822441646884805
5.5658459549146055,7.845220499636112,-9.31299600799697
-10.098497639632479,-4.721425336399703,-0.553614392558181
3.6124544439238453,-0.5926008864083632,5.975950513559569
9.40248765966479,7.087477884619678,6.160229221981828
4.023895400375632,-1.7238098812382572,4.013265239230535
9.986416548460918,7.135883374083795,8.330919430089013
5.7230968165748575,-6.8570354287470305,6.777994710290931
6.904750304609638,9.716554212648463,-11.197468387499775
1.186694923207969,-3.5546075158626973,3.9393764127090445
5.424219507781535,9.068887507696536,-9.487422710593538
7.364274333941093,8.789138333874273,-9.697526578640073
1.7813819726179962,0.6638764638414649,5.98007268865072
-9.199370961082769,3.095605763138399,5.446529850957605
5.956503227193104,7.121162145902105,-11.443114786062704
3.049559553263336,-2.340031602993838,6.056923297533935
-9.414556822939645,4.661659823313465,2.4397191381778702
3.8041198487939636,-4.272445574525113,6.121483914536692
-11.635204770484819,-5.993858608906464,-1.5685257687862066
-9.159128119614792,-4.667047779934037,-1.440498251805513
-9.076454174721944,-5.721080637137261,-1.3453157505765898
7.329003088936578,9.33062997473127,-9.83931693418034
8.995814027013052,8.053828260189446,8.332499953513517
6.873034851644414,8.949098843325748,-9.973214681707898
2.2043197852334595,-3.8705041974237657,4.035755170806769
7.37564260218577,8.505207483103721,-8.698572934495198
3.1442832990129146,-2.2651738148456038,4.095743130116674
-8.433336058899528,-4.171987465774647,-0.7242074619788572
8.634707038223455,6.3631238071697425,8.010495336602817
-9.046681155280247,3.7443965591503914,2.996502121456667
-5.895258650125473,2.787081169634103,2.8634110227079237
-6.8293123702617695,3.001595716662049,3.868900805252792
8.511135556113574,8.576330035695602,9.331853987947822
6.196275381471324,-7.19541946938463,1.7389318416631676
8.131433229899235,7.012877352091294,9.441782835249965
2.661030720985519,-1.4513848654076007,2.8951219987766175
-10.319204755815768,-5.843857251067626,-3.6115960601933472
8.251273444571622,-8.002932386748943,-0.5397168507523704
8.341165634573667,8.870127426737083,-10.390250738507374
7.811163654344654,7.310740033226197,9.860787208261673
3.02144018050051,-2.9300023172699476,4.045425900523548
-7.670715887529087,3.1573646835561435,3.468657927897788
1.6446719303900537,-0.5665178658232389,6.1638310751308785
-7.497831993810607,3.8327030555785644,3.504729611864944
